KEY1;PAT_Seq_ID;Country;CROP_SEASON;SEASON_NO;OLD_PAT_ID;TRIAL_NAME;TRIAL_TYPE;TRIAL_INSTANCE;NOTES_4_EXCLUDE;Trial_Operator;Org_Partner;Org_Partner_Type;Org_Partner_Country;Org_Partner_Status;LOCATION_NAME;MACRO_REGION;LOCATION_ID;SITE_NAME;Org_Abbrev_3_letters;REP_NO;BLOCK_NO;PLOT_NO;ENTRY_NO;Crop_Variety;Commercial1_Commercial2;Control;PAT_GID;PL_EMERG_COUNT;PL_EMERG_PCT;FLW_DATE;FLW_DAYS;FLW_CL;Leaf_shape_R1;PUB_CL;MAT_DATE;MAT_DAYS;PL_Lodging;Podding_MAT;Pod_Shattering;R8_PL_Height;NET_PLOT_AREA;NET_PLOT_YLD;WGT_100_SEEDS;MOIST_PCT;GRAIN_YLD_13PCT;AGRONOMICS;R6_BB_Sev;R6_BP_Sev;R6_BS_Sev;R6_BTS_Sev;R6_CLB_Sev;R6_DM_Sev;R6_MLS_Sev;R6_FELS_Sev;R6_RLB_Sev;R6_RUST_Sev;R6_RUST_RRT;R6_Others_Sev;PROTEIN;OIL;Hilum;PLANT_DATE;HARV_DATE;SITE_LAT;SITE_LONG;SITE_ALT;IRRIGATION;TRIAL_STATUS;Org_Source;Org_Source_Type;Org_Source_Country;Org_Acronym
S20_2_ZW_SCL10Banket_SCL24MRI DINA3;-1413761522;Zimbabwe;2020;2;PAT-258;S20_2_ZW_SCL10;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;6;105;24;MRI DINA;;No;11;0;0;;60;;;;;0;0;0;0;99;5;0;0;0;2875,44;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/18/2020;;-176,425;30,4;1260;;READY_FOR_ANALYSIS;MRI/Syngenta (Synergy Agribusiness Zambia Limited);Private;Zambia;MRI/Syngenta_Synergy Ag. (Zambia)
S20_2_ZW_SCL10Banket_SCL15SC SAFARI3;-686015699;Zimbabwe;2020;2;PAT-258;S20_2_ZW_SCL10;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;6;106;15;SC SAFARI;;No;126;0;0;;52;;;;;0;0;0;0;109;5;0;0;0;0;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/18/2020;;-176,425;30,4;1260;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL10Banket_SCL18SC SENTINEL3;1124581417;Zimbabwe;2020;2;PAT-258;S20_2_ZW_SCL10;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;6;107;18;SC SENTINEL;;No;102;0;0;;52;;;;;0;0;0;0;114;5;0;0;0;5590,81;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/18/2020;;-176,425;30,4;1260;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL10Banket_SCL21SC SIGNAL3;-785530759;Zimbabwe;2020;2;PAT-258;S20_2_ZW_SCL10;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Banket_SCL;ME1;;;SCL;3;6;108;21;SC SIGNAL;;Yes;103;0;0;;52;;;;;0;0;0;0;115;5;0;0;0;4772,38;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/18/2020;;-176,425;30,4;1260;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL30K8721;863513287;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;1;1;30;K872;;No;139;0;0;;0;;;;;0;0;0;0;90;5;0;0;0;3746,54;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;CSIRO Agriculture and Food;Public;Australia;CSIRO (Australia)
S20_2_ZW_SCL11Bindura_SCL25Lukanga1;-811085681;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;1;2;25;Lukanga;;No;57;0;0;;0;;;;;0;0;0;0;120;5;0;0;0;5955,44;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;ZamSeed;Private;Zambia;ZamSeed (Zambia)
S20_2_ZW_SCL11Bindura_SCL6TGx 2014-21FM1;1486605625;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;1;3;6;TGx 2014-21FM;;No;132;0;0;;0;;;;;0;0;0;0;155;5;0;0;0;3690,5;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S20_2_ZW_SCL11Bindura_SCL21SC SIGNAL1;1243830583;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;1;4;21;SC SIGNAL;;Yes;103;0;0;;0;;;;;0;0;0;0;95;5;0;0;0;5390,79;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL28CBI1055/6/61;-1964631034;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;1;5;28;CBI1055/6/6;;No;206;0;0;;0;;;;;0;0;0;0;115;5;0;0;0;4827,89;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;Crop Breeding Institute (CBI);Public;Zimbabwe;CBI (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL22SC SPIKE1;995538884;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;1;6;22;SC SPIKE;;Yes;104;0;0;;0;;;;;0;0;0;0;95;5;0;0;0;5454,88;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL14S1195/6/1051;2137161987;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;2;7;14;S1195/6/105;;No;173;0;0;;0;;;;;0;0;0;0;150;5;0;0;0;5802,69;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL3TGx 2002-35FM1;79613506;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;2;8;3;TGx 2002-35FM;;No;129;0;0;;0;;;;;0;0;0;0;130;5;0;0;0;3805,92;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S20_2_ZW_SCL11Bindura_SCL10TGx 2014-49FZ1;64550306;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;2;9;10;TGx 2014-49FZ;;No;222;0;0;;0;;;;;0;0;0;0;95;5;0;0;0;3693,33;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S20_2_ZW_SCL11Bindura_SCL4TGx 2002-9FM1;-1929634423;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;2;10;4;TGx 2002-9FM;;No;130;0;0;;0;;;;;0;0;0;0;105;5;0;0;0;5157,33;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S20_2_ZW_SCL11Bindura_SCL29A7731;-93317144;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;2;11;29;A773;;No;134;0;0;;0;;;;;0;0;0;0;80;5;0;0;0;4067,09;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;CSIRO Agriculture and Food;Public;Australia;CSIRO (Australia)
S20_2_ZW_SCL11Bindura_SCL32N3901;-625706467;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;2;12;32;N390;;No;144;0;0;;0;;;;;0;0;0;0;95;5;0;0;0;4131,3;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;CSIRO Agriculture and Food;Public;Australia;CSIRO (Australia)
S20_2_ZW_SCL11Bindura_SCL7TGx 2014-33FM1;719251920;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;3;13;7;TGx 2014-33FM;;No;221;0;0;;0;;;;;0;0;0;0;125;5;0;0;0;2812,97;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S20_2_ZW_SCL11Bindura_SCL5TGx 2014-16FM1;1417715987;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;3;14;5;TGx 2014-16FM;;No;131;0;0;;0;;;;;0;0;0;0;90;5;0;0;0;4597,78;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S20_2_ZW_SCL11Bindura_SCL36SCS-11;1096355046;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;3;15;36;SCS-1;;No;13;0;0;;0;;;;;0;0;0;0;115;5;0;0;0;3802,25;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;Ethiopian Institute of Agricultural Research (EIAR);Public;Ethiopia;EIAR (Ethiopia)
S20_2_ZW_SCL11Bindura_SCL16SC SAGA1;449866629;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;3;16;16;SC SAGA;;Yes;12;0;0;;0;;;;;0;0;0;0;145;5;0;0;0;3935,44;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL13S1180/5/541;1698049322;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;3;17;13;S1180/5/54;;No;124;0;0;;0;;;;;0;0;0;0;100;5;0;0;0;4893,19;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL12S1150/5/221;2083079202;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;3;18;12;S1150/5/22;;No;92;0;0;;0;;;;;0;0;0;0;115;5;0;0;0;4876,78;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL26Bimha1;-169391885;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;4;19;26;Bimha;;Yes;136;0;0;;0;;;;;0;0;0;0;95;5;0;0;0;3926,72;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;Agricultural Research Council (ARC);Public;South Africa;ARC (South Africa)
S20_2_ZW_SCL11Bindura_SCL34S8821;775360276;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;4;20;34;S882;;No;153;0;0;;0;;;;;0;0;0;0;115;5;0;0;0;4726,15;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;CSIRO Agriculture and Food;Public;Australia;CSIRO (Australia)
S20_2_ZW_SCL11Bindura_SCL8TGx 2000-26FZ1;995081775;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;4;21;8;TGx 2000-26FZ;;No;215;0;0;;0;;;;;0;0;0;0;105;5;0;0;0;4350,17;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S20_2_ZW_SCL11Bindura_SCL9TGx 2002-3DM1;1888218481;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;4;22;9;TGx 2002-3DM;;No;169;0;0;;0;;;;;0;0;0;0;110;5;0;0;0;4445,52;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S20_2_ZW_SCL11Bindura_SCL20SC SIESTA1;1556574381;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;4;23;20;SC SIESTA;;Yes;174;0;0;;0;;;;;0;0;0;0;130;5;0;0;0;6076,07;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL31M6671;-1256374880;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;4;24;31;M667;;No;166;0;0;;0;;;;;0;0;0;0;90;5;0;0;0;4291,48;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;CSIRO Agriculture and Food;Public;Australia;CSIRO (Australia)
S20_2_ZW_SCL11Bindura_SCL35CLARK-63K1;993492781;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;5;25;35;CLARK-63K;;No;9;0;0;;0;;;;;0;0;0;0;110;5;0;0;0;3554,16;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;Ethiopian Institute of Agricultural Research (EIAR);Public;Ethiopia;EIAR (Ethiopia)
S20_2_ZW_SCL11Bindura_SCL23SC1146/5/251;-2053681860;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;5;26;23;SC1146/5/25;;No;175;0;0;;0;;;;;0;0;0;0;120;5;0;0;0;4752,43;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL24MRI DINA1;1692114386;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;5;27;24;MRI DINA;;No;11;0;0;;0;;;;;0;0;0;0;105;5;0;0;0;3653,75;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;MRI/Syngenta (Synergy Agribusiness Zambia Limited);Private;Zambia;MRI/Syngenta_Synergy Ag. (Zambia)
S20_2_ZW_SCL11Bindura_SCL17SC SEMEKI1;-1072240809;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;5;28;17;SC SEMEKI;;No;32;0;0;;0;;;;;0;0;0;0;100;5;0;0;0;4191,62;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL15SC SAFARI1;152985344;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;5;29;15;SC SAFARI;;No;126;0;0;;0;;;;;0;0;0;0;95;5;0;0;0;4400,14;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL18SC SENTINEL1;-1389849246;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;5;30;18;SC SENTINEL;;No;102;0;0;;0;;;;;0;0;0;0;85;5;0;0;0;6219,19;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL11S1079/6/71;-567405458;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;6;31;11;S1079/6/7;;No;67;0;0;;0;;;;;0;0;0;0;90;5;0;0;0;6296,71;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL2TGx 2001-24FM1;-1134779252;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;6;32;2;TGx 2001-24FM;;No;128;0;0;;0;;;;;0;0;0;0;90;5;0;0;0;4286,29;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S20_2_ZW_SCL11Bindura_SCL33O2531;950908729;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;6;33;33;O253;;No;145;0;0;;0;;;;;0;0;0;0;115;5;0;0;0;4188,24;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;CSIRO Agriculture and Food;Public;Australia;CSIRO (Australia)
S20_2_ZW_SCL11Bindura_SCL19SC SERENADE1;732262119;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;6;34;19;SC SERENADE;;No;71;0;0;;0;;;;;0;0;0;0;95;5;0;0;0;4713,74;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL1TIKOLORE1;237274695;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;6;35;1;TIKOLORE;;No;86;0;0;;0;;;;;0;0;0;0;125;5;0;0;0;5716,9;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S20_2_ZW_SCL11Bindura_SCL27Mhembwe1;-2107120083;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;1;6;36;27;Mhembwe;;Yes;142;0;0;;0;;;;;0;0;0;0;110;5;0;0;0;3618,45;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;Crop Breeding Institute (CBI);Public;Zimbabwe;CBI (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL25Lukanga2;296373094;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;2;1;37;25;Lukanga;;No;57;0;0;;0;;;;;0;0;0;0;120;5;0;0;0;4888,94;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;ZamSeed;Private;Zambia;ZamSeed (Zambia)
S20_2_ZW_SCL11Bindura_SCL1TIKOLORE2;298192132;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;2;1;38;1;TIKOLORE;;No;86;0;0;;0;;;;;0;0;0;0;125;5;0;0;0;3878,83;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S20_2_ZW_SCL11Bindura_SCL13S1180/5/542;-1019130329;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;2;1;39;13;S1180/5/54;;No;124;0;0;;0;;;;;0;0;0;0;89;5;0;0;0;6193,62;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S20_2_ZW_SCL11Bindura_SCL31M6672;-1521058101;Zimbabwe;2020;2;PAT-329;S20_2_ZW_SCL11;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Bindura_SCL;ME1;;Bindura University;SCL;2;1;40;31;M667;;No;166;0;0;;0;;;;;0;0;0;0;100;5;0;0;0;5049,43;YES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12/22/2020;;-17,545,834;31,558,332;1070;;READY_FOR_ANALYSIS;CSIRO Agriculture and Food;Public;Australia;CSIRO (Australia)
